txn_id,posted_date,account_id,merchant_name,gross_amount,currency,channel,status
A003104,15/02/2026,ACC0068,"Marlow ""Fine"" Foods",5.39,GBP,card,settled
A003105,13/03/2026,ACC0086,"Marlow ""Fine"" Foods",490.86,gbp,direct_debit,reversed
A003106,30/01/2026,ACC0054,Harrow Sports Club,69.49,GBP,card,failed
A003107,09/02/2026,ACC0031,Northline Freight,7.05,GBP,card,reversed
A003108,18/02/2026,ACC0068,"Marlow ""Fine"" Foods",19.25,gbp,bank_transfer,reversed
A003109,09/02/2026,ACC0081,Bolt & Screw Ltd,51.01,USD,direct_debit,pending
A003110,03/03/2026,ACC0076,Kite Digital,13.51,gbp,card,settled
A003111,22/03/2026,ACC0069,Sandbrook Utilities,30.91,gbp,card,settled
A003112,17/01/2026,ACC0108,"Marlow ""Fine"" Foods",61.31,GBP,direct_debit,reversed
A003113,11/02/2026,ACC0010,Kite Digital,23.09,USD,card,settled
A003114,22/02/2026,ACC0113,Bolt & Screw Ltd,140.66,GBP,bank_transfer,settled
A003115,12/02/2026,ACC0116,Ashvale Clinic,34.22,EUR,card,reversed
A003116,21/02/2026,ACC0057,Northline Freight,19.08,gbp,direct_debit,settled
A003117,03/02/2026,ACC0089,Petra Logistics,362.47,gbp,bank_transfer,settled
A003118,15/01/2026,ACC0033,Dhillon & Sons,64.02,GBP,bank_transfer,pending
A003119,05/03/2026,ACC0099,Dhillon & Sons,88.19,gbp,bank_transfer,settled
A003120,24/03/2026,ACC0022,Harrow Sports Club,56.77,GBP,card,settled
A003121,30/01/2026,ACC0089,The Old Print Works,56.26,GBP,bank_transfer,settled
A003122,16/01/2026,ACC0102,Petra Logistics,35.4,USD,card,reversed
A003123,24/03/2026,ACC0105,"Marlow ""Fine"" Foods",285.15,USD,card,settled
A003124,22/03/2026,ACC0058,Harrow Sports Club,548.08,USD,direct_debit,failed
A003125,02/02/2026,ACC0075,"Marlow ""Fine"" Foods",24.74,GBP,card,failed
A003126,03/01/2026,ACC0003,Petra Logistics,16.87,gbp,card,reversed
A003127,26/03/2026,ACC0023,Petra Logistics,17.33,GBP,card,settled
A003128,23/03/2026,ACC0091,Petra Logistics,,GBP,card,settled
A003129,29/01/2026,ACC0064,"Wembley Tyres, Ltd",75.35,USD,card,settled
A003130,09/02/2026,ACC0112,Northline Freight,151.83,gbp,card,reversed
A003131,24/01/2026,ACC0079,Petra Logistics,43.83,gbp,direct_debit,settled
A003132,03/03/2026,ACC0115,Harrow Sports Club,85.33,gbp,bank_transfer,pending
A003133,16/02/2026,ACC0012,Harrow Sports Club,24.05,GBP,card,failed
A003134,01/02/2026,ACC0085,Ashvale Clinic,93.97,GBP,card,pending
A003135,24/02/2026,ACC0103,Kite Digital,22.18,gbp,card,settled
A003136,21/03/2026,ACC0100,The Old Print Works,19.13,GBP,bank_transfer,settled
A003137,21/02/2026,ACC0041,Petra Logistics,264.12,USD,card,settled
A003138,09/03/2026,ACC0092,Harrow Sports Club,27.82,GBP,card,reversed
A003139,10/02/2026,ACC0034,Bolt & Screw Ltd,65.37,GBP,card,settled
A003140,03/03/2026,ACC0066,Corner Cafe,6.72,GBP,direct_debit,settled
A003141,15/02/2026,ACC0059,Corner Cafe,68.16,GBP,bank_transfer,settled
A003142,26/02/2026,ACC0063,Northline Freight,102.18,GBP,card,settled
A003143,01/03/2026,ACC0114,Corner Cafe,118.02,gbp,card,settled
A003144,05/06/2026,ACC0045,Ashvale Clinic,38.7,EUR,direct_debit,pending
A003145,12/09/2026,ACC0056,Petra Logistics,58.26,EUR,card,pending
A003146,24/03/2026,ACC0068,Petra Logistics,182.06,EUR,card,reversed
A003147,22/01/2026,ACC0046,Dhillon & Sons,79.17,EUR,direct_debit,reversed
A003148,08/02/2026,ACC0055,Sandbrook Utilities,120.79,GBP,card,settled
A003149,03/02/2026,ACC0049,Corner Cafe,9.56,GBP,card,settled
A003150,22/03/2026,ACC0007,Dhillon & Sons,12.4,GBP,card,settled
A003151,24/01/2026,ACC0072,Sandbrook Utilities,138.0,GBP,card,settled
A003152,18/02/2026,ACC0040,Ashvale Clinic,21.68,GBP,card,failed
A003153,22/03/2026,ACC0059,"Marlow ""Fine"" Foods",427.56,gbp,card,reversed
A003154,03/02/2026,ACC0036,Kite Digital,86.09,gbp,bank_transfer,settled
A003155,03/03/2026,ACC0100,Corner Cafe,52.18,GBP,direct_debit,pending
A003156,02/03/2026,ACC0099,Bolt & Screw Ltd,44.12,EUR,card,failed
A003157,18/02/2026,ACC0077,Harrow Sports Club,39.45,GBP,bank_transfer,settled
A003158,03/01/2026,ACC0092,Petra Logistics,,GBP,direct_debit,settled
A003159,28/03/2026,ACC0014,Kite Digital,164.29,USD,card,settled
A003160,18/01/2026,ACC0020,"Marlow ""Fine"" Foods",54.12,USD,card,pending
A003161,11/03/2026,ACC0003,Bolt & Screw Ltd,5.0,GBP,direct_debit,settled
A003162,26/01/2026,ACC0033,Ashvale Clinic,13.7,GBP,card,settled
A003163,15/01/2026,ACC0015,Sandbrook Utilities,6.87,EUR,card,failed
A003164,09/01/2026,ACC0096,Ashvale Clinic,19.17,EUR,bank_transfer,reversed
A003165,22/02/2026,ACC0082,The Old Print Works,13.65,gbp,card,reversed
A003166,28/01/2026,ACC0041,Harrow Sports Club,28.35,GBP,bank_transfer,failed
A003167,10/03/2026,ACC0054,Northline Freight,40.52,GBP,card,pending
A003168,08/02/2026,ACC0001,Ashvale Clinic,36.0,gbp,card,failed
A003169,04/06/2026,ACC0038,"Wembley Tyres, Ltd",95.21,USD,bank_transfer,pending
A003170,12/07/2026,ACC0113,Bolt & Screw Ltd,49.61,GBP,card,reversed
A003171,11/09/2026,ACC0067,"Wembley Tyres, Ltd",34.14,GBP,card,reversed
A003172,21/02/2026,ACC0035,Northline Freight,77.02,USD,card,failed
A003173,24/02/2026,ACC0114,Corner Cafe,74.54,gbp,card,settled
A003174,02/05/2026,ACC0002,Petra Logistics,49.66,USD,card,settled
A003175,03/02/2026,ACC0120,Petra Logistics,43.73,GBP,direct_debit,settled
A003176,12/03/2026,ACC0030,"Marlow ""Fine"" Foods",37.93,GBP,card,pending
A003177,08/03/2026,ACC0005,Petra Logistics,14.61,GBP,card,settled
A003178,03/03/2026,ACC0065,Northline Freight,31.78,gbp,card,settled
A003179,28/03/2026,ACC0100,Bolt & Screw Ltd,135.81,USD,card,settled
A003180,22/01/2026,ACC0102,The Old Print Works,88.55,gbp,card,pending
A003181,18/02/2026,ACC0017,Northline Freight,16.1,GBP,direct_debit,settled
A003182,15/02/2026,ACC0117,Dhillon & Sons,28.07,EUR,bank_transfer,failed
A003183,15/02/2026,ACC0101,Dhillon & Sons,101.22,EUR,card,pending
A003184,27/03/2026,ACC0114,"Wembley Tyres, Ltd",144.46,EUR,direct_debit,settled
A003185,22/02/2026,ACC0030,Petra Logistics,53.09,GBP,bank_transfer,settled
A003186,10/01/2026,ACC0007,"Marlow ""Fine"" Foods",256.98,gbp,card,settled
A003187,07/01/2026,ACC0052,Petra Logistics,135.38,EUR,bank_transfer,settled
A003188,12/02/2026,ACC0528,Ashvale Clinic,368.93,GBP,card,settled
A003189,11/01/2026,ACC0105,"Marlow ""Fine"" Foods",30.58,GBP,card,settled
A003190,09/03/2026,ACC0105,"Wembley Tyres, Ltd",164.28,EUR,card,pending
A003191,13/01/2026,ACC0010,Petra Logistics,92.36,GBP,card,pending
A003192,13/03/2026,ACC0007,Petra Logistics,219.7,EUR,card,reversed
A003193,31/03/2026,ACC0022,Bolt & Screw Ltd,28.81,GBP,direct_debit,settled
A003194,07/03/2026,ACC0085,Sandbrook Utilities,3.84,GBP,card,settled
A003195,01/03/2026,ACC0083,Harrow Sports Club,33.42,USD,card,reversed
A003196,02/02/2026,ACC0091,Corner Cafe,64.97,EUR,card,failed
A003197,18/03/2026,ACC0029,Dhillon & Sons,93.72,gbp,card,settled
A003198,26/01/2026,ACC0077,Harrow Sports Club,69.32,EUR,card,settled
A003199,17/03/2026,ACC0031,Ashvale Clinic,22.56,GBP,direct_debit,settled
A003200,22/03/2026,ACC0053,The Old Print Works,9.07,EUR,direct_debit,failed
A003201,12/01/2026,ACC0030,Ashvale Clinic,42.18,gbp,card,reversed
A003202,04/01/2026,ACC0068,Petra Logistics,158.13,GBP,card,settled
A003203,19/02/2026,ACC0107,"Marlow ""Fine"" Foods",37.56,USD,card,reversed
A003204,06/02/2026,ACC0092,Ashvale Clinic,35.22,EUR,card,reversed
A003205,27/03/2026,ACC0039,"Wembley Tyres, Ltd",11.85,GBP,direct_debit,settled
A003206,11/01/2026,ACC0071,"Marlow ""Fine"" Foods",182.8,GBP,card,failed
A003207,30/03/2026,ACC0107,"Wembley Tyres, Ltd",230.11,USD,card,settled
A003208,13/02/2026,ACC0116,Harrow Sports Club,47.98,gbp,card,settled
A003209,12/02/2026,ACC0003,Harrow Sports Club,6.01,USD,card,pending
A003210,18/02/2026,ACC0090,Harrow Sports Club,135.33,USD,bank_transfer,settled
A003211,03/02/2026,ACC0076,Bolt & Screw Ltd,58.06,GBP,card,pending
A003212,05/03/2026,ACC0051,Corner Cafe,66.64,GBP,card,settled
A003213,07/07/2026,ACC0091,Ashvale Clinic,63.55,GBP,direct_debit,settled
A003214,08/02/2026,ACC0047,Dhillon & Sons,20.18,gbp,direct_debit,settled
A003215,01/02/2026,ACC0103,Northline Freight,31.74,GBP,card,settled
A003216,24/01/2026,ACC0096,Bolt & Screw Ltd,169.35,GBP,card,settled
A003217,01/03/2026,ACC0015,Petra Logistics,162.82,USD,card,reversed
A003218,26/02/2026,ACC0109,"Wembley Tyres, Ltd",187.21,gbp,direct_debit,failed
A003219,10/01/2026,ACC0097,"Wembley Tyres, Ltd",1011.55,gbp,bank_transfer,pending
A003220,17/02/2026,ACC0080,Kite Digital,230.45,GBP,bank_transfer,settled
A003221,15/01/2026,ACC0093,Corner Cafe,37.08,gbp,bank_transfer,settled
A003222,02/01/2026,ACC0110,Kite Digital,101.06,GBP,card,reversed
A003223,10/03/2026,ACC0097,"Marlow ""Fine"" Foods",301.3,GBP,card,settled
A003224,27/03/2026,ACC0001,Petra Logistics,19.45,gbp,card,settled
A003225,19/01/2026,ACC0008,Bolt & Screw Ltd,51.21,EUR,card,reversed
A003226,17/03/2026,ACC0099,Kite Digital,275.35,GBP,card,settled
A003227,28/02/2026,ACC0074,Harrow Sports Club,137.35,GBP,card,settled
A003228,01/02/2026,ACC0004,Corner Cafe,407.56,GBP,card,pending
A003229,11/06/2026,ACC0084,"Wembley Tyres, Ltd",51.26,GBP,direct_debit,failed
A003230,19/03/2026,ACC0063,Sandbrook Utilities,176.73,GBP,card,settled
A003231,24/02/2026,ACC0106,Corner Cafe,162.38,GBP,card,failed
A003232,15/03/2026,ACC0118,Petra Logistics,44.37,GBP,card,pending
A003233,12/03/2026,ACC0042,The Old Print Works,12.56,EUR,bank_transfer,reversed
A003234,24/03/2026,ACC0055,Dhillon & Sons,149.19,GBP,bank_transfer,pending
A003235,18/01/2026,ACC0023,"Marlow ""Fine"" Foods",35.17,GBP,bank_transfer,settled
A003236,07/03/2026,ACC0089,Dhillon & Sons,122.22,USD,card,pending
A003237,26/01/2026,ACC0036,Sandbrook Utilities,120.3,GBP,card,failed
A003238,08/02/2026,ACC0088,"Wembley Tyres, Ltd",103.75,GBP,bank_transfer,reversed
A003239,14/01/2026,ACC0097,Sandbrook Utilities,15.82,GBP,card,failed
A003240,05/02/2026,ACC0003,Petra Logistics,236.85,EUR,direct_debit,reversed
A003241,09/02/2026,ACC0048,Ashvale Clinic,51.7,USD,card,settled
A003242,04/05/2026,ACC0041,Sandbrook Utilities,77.35,EUR,card,settled
A003243,05/01/2026,ACC0021,Harrow Sports Club,41.73,gbp,direct_debit,settled
A003244,22/01/2026,ACC0042,The Old Print Works,105.45,gbp,card,failed
A003245,08/02/2026,ACC0080,"Wembley Tyres, Ltd",97.05,USD,card,settled
A003246,11/01/2026,ACC0038,Northline Freight,197.41,GBP,bank_transfer,settled
A003247,18/02/2026,ACC0059,Sandbrook Utilities,54.28,GBP,card,settled
A003248,09/03/2026,ACC0012,Harrow Sports Club,205.28,USD,card,settled
A003249,12/02/2026,ACC0018,The Old Print Works,217.04,GBP,bank_transfer,failed
A003250,02/02/2026,ACC0022,Kite Digital,117.17,USD,card,pending
A003251,02/01/2026,ACC0007,Sandbrook Utilities,250.66,USD,direct_debit,pending
A003252,15/01/2026,  ACC0047 ,Corner Cafe,36.76,USD,bank_transfer,reversed
A003253,10/04/2026,ACC0031,Harrow Sports Club,39.18,gbp,bank_transfer,settled
A003254,26/02/2026,ACC0061,Petra Logistics,979.74,gbp,card,settled
A003255,15/02/2026,ACC0085,Bolt & Screw Ltd,231.98,USD,direct_debit,settled
A003256,10/01/2026,ACC0006,Northline Freight,281.65,GBP,card,pending
A003257,25/03/2026,ACC0109,Sandbrook Utilities,49.1,USD,card,settled
A003258,21/01/2026,ACC0085,Harrow Sports Club,31.5,GBP,card,settled
A003259,13/03/2026,ACC0071,Northline Freight,50.65,GBP,card,pending
A003260,04/02/2026,ACC0042,The Old Print Works,149.51,GBP,card,pending
A003261,30/01/2026,ACC0572,Petra Logistics,21.54,gbp,card,settled
A003262,29/01/2026,ACC0061,Corner Cafe,34.59,GBP,bank_transfer,failed
A003263,01/01/2026,ACC0024,Sandbrook Utilities,331.27,EUR,card,settled
A003264,29/01/2026,ACC0068,Bolt & Screw Ltd,111.52,GBP,direct_debit,settled
A003265,01/01/2026,ACC0052,Dhillon & Sons,455.79,EUR,direct_debit,pending
A003266,07/03/2026,ACC0075,Petra Logistics,41.76,GBP,card,reversed
A003267,17/01/2026,  ACC0119 ,"Wembley Tyres, Ltd",28.72,USD,bank_transfer,settled
A003268,03/03/2026,ACC0076,Sandbrook Utilities,45.13,EUR,card,settled
A003269,31/03/2026,ACC0066,"Marlow ""Fine"" Foods",23.43,gbp,card,settled
A003270,21/01/2026,ACC0051,Bolt & Screw Ltd,89.47,GBP,direct_debit,settled
A003271,26/01/2026,ACC0092,Ashvale Clinic,58.04,GBP,card,pending
A003272,28/01/2026,ACC0103,Sandbrook Utilities,22.24,GBP,direct_debit,settled
A003273,14/03/2026,ACC0025,Ashvale Clinic,71.98,EUR,card,failed
A003274,02/01/2026,ACC0024,Kite Digital,8.85,gbp,card,settled
A003275,29/01/2026,ACC0108,Petra Logistics,31.25,EUR,card,pending
A003276,14/03/2026,ACC0036,Harrow Sports Club,108.99,GBP,card,reversed
A003277,13/03/2026,ACC0044,Corner Cafe,23.18,USD,direct_debit,failed
A003278,17/02/2026,ACC0108,Kite Digital,9.55,gbp,card,settled
A003279,13/03/2026,ACC0088,The Old Print Works,89.93,gbp,card,settled
A003280,02/02/2026,ACC0072,Northline Freight,101.82,GBP,direct_debit,settled
A003281,27/02/2026,ACC0115,Ashvale Clinic,10.98,GBP,card,settled
A003282,29/03/2026,ACC0014,Northline Freight,85.41,GBP,card,failed
A003283,30/01/2026,ACC0087,Northline Freight,33.25,USD,card,settled
A003284,23/01/2026,ACC0092,Corner Cafe,21.91,EUR,card,settled
A003285,03/03/2026,ACC0055,Dhillon & Sons,68.37,GBP,card,settled
A003286,12/02/2026,ACC0005,Harrow Sports Club,47.83,GBP,card,pending
A003287,27/03/2026,ACC0091,"Marlow ""Fine"" Foods",11.91,GBP,bank_transfer,pending
A003288,03/02/2026,ACC0093,The Old Print Works,76.67,EUR,bank_transfer,settled
A003289,05/07/2026,ACC0007,Dhillon & Sons,13.28,GBP,card,settled
A003290,30/03/2026,ACC0050,Sandbrook Utilities,241.81,gbp,card,settled
A003291,09/03/2026,ACC0008,Ashvale Clinic,21.51,GBP,bank_transfer,settled
A003292,25/03/2026,ACC0022,Dhillon & Sons,78.52,GBP,card,settled
A003293,14/02/2026,ACC0116,Ashvale Clinic,20.19,EUR,card,settled
A003294,04/01/2026,ACC0081,Northline Freight,25.77,gbp,card,failed
A003295,26/03/2026,ACC0094,Bolt & Screw Ltd,109.22,USD,bank_transfer,settled
A003296,10/03/2026,ACC0004,Northline Freight,12.7,GBP,direct_debit,failed
A003297,03/07/2026,ACC0069,Dhillon & Sons,193.65,gbp,card,reversed
A003298,21/01/2026,ACC0062,Petra Logistics,12.91,GBP,card,reversed
A003299,13/01/2026,ACC0057,Petra Logistics,115.89,GBP,direct_debit,settled
A003300,17/03/2026,ACC0114,Ashvale Clinic,17.93,GBP,bank_transfer,pending
A003301,21/01/2026,ACC0045,"Marlow ""Fine"" Foods",35.68,USD,card,reversed
A003302,24/01/2026,ACC0076,Northline Freight,65.55,EUR,direct_debit,settled
A003303,26/03/2026,ACC0010,Ashvale Clinic,114.51,GBP,card,reversed
A003304,15/03/2026,ACC0103,Corner Cafe,43.43,GBP,card,settled
A003305,08/01/2026,ACC0084,Bolt & Screw Ltd,419.56,gbp,card,failed
A003306,14/01/2026,ACC0041,Northline Freight,131.94,USD,direct_debit,reversed
A003307,27/02/2026,ACC0055,"Marlow ""Fine"" Foods",22.81,USD,bank_transfer,reversed
A003308,02/02/2026,ACC0002,Ashvale Clinic,66.85,GBP,bank_transfer,settled
A003309,14/03/2026,ACC0068,Ashvale Clinic,235.53,USD,card,pending
A003310,31/01/2026,ACC0026,Kite Digital,36.97,GBP,bank_transfer,failed
A003311,26/03/2026,ACC0081,The Old Print Works,10.93,USD,direct_debit,settled
A003312,28/02/2026,ACC0077,Kite Digital,34.56,EUR,direct_debit,settled
A003313,12/01/2026,ACC0052,The Old Print Works,28.16,GBP,card,settled
A003314,06/01/2026,ACC0061,Sandbrook Utilities,106.65,GBP,card,settled
A003315,26/03/2026,ACC0093,"Marlow ""Fine"" Foods",40.09,gbp,direct_debit,reversed
A003316,23/01/2026,ACC0018,"Wembley Tyres, Ltd",117.33,GBP,card,settled
A003317,25/01/2026,ACC0103,Bolt & Screw Ltd,170.72,gbp,direct_debit,settled
A003318,31/01/2026,ACC0059,"Marlow ""Fine"" Foods",36.46,GBP,card,settled
A003319,23/01/2026,ACC0103,Ashvale Clinic,186.01,GBP,card,failed
A003320,14/02/2026,ACC0104,Sandbrook Utilities,79.99,gbp,card,settled
A003321,05/02/2026,ACC0073,Petra Logistics,19.45,gbp,card,settled
A003322,25/01/2026,ACC0044,Corner Cafe,111.13,GBP,card,failed
A003323,14/01/2026,ACC0078,Petra Logistics,18.28,GBP,card,reversed
A003324,08/12/2026,ACC0047,Bolt & Screw Ltd,34.77,USD,card,reversed
A003325,06/03/2026,ACC0091,Corner Cafe,36.39,USD,card,failed
A003326,16/02/2026,ACC0066,Kite Digital,84.18,USD,card,reversed
A003327,05/01/2026,ACC0103,Harrow Sports Club,95.1,gbp,card,pending
A003328,11/07/2026,ACC0057,Corner Cafe,169.87,GBP,card,settled
A003329,12/03/2026,ACC0046,"Marlow ""Fine"" Foods",138.05,gbp,card,settled
A003330,15/02/2026,ACC0092,Harrow Sports Club,73.7,GBP,direct_debit,settled
A003331,10/05/2026,ACC0108,Ashvale Clinic,68.62,GBP,card,failed
A003332,09/03/2026,ACC0043,"Marlow ""Fine"" Foods",136.93,GBP,card,failed
A003333,08/01/2026,ACC0072,Corner Cafe,28.0,GBP,bank_transfer,settled
A003334,31/01/2026,ACC0115,Ashvale Clinic,90.16,USD,card,settled
A003335,10/01/2026,ACC0070,Harrow Sports Club,54.92,GBP,card,reversed
A003336,21/01/2026,ACC0120,"Wembley Tyres, Ltd",9.01,gbp,card,failed
A003337,09/02/2026,ACC0015,"Wembley Tyres, Ltd",73.12,gbp,direct_debit,settled
A003338,08/01/2026,ACC0111,Bolt & Screw Ltd,117.16,GBP,bank_transfer,reversed
A003339,25/02/2026,ACC0050,"Marlow ""Fine"" Foods",27.82,USD,direct_debit,reversed
A003340,04/02/2026,ACC0086,"Wembley Tyres, Ltd",38.53,EUR,card,settled
A003341,16/03/2026,ACC0029,Northline Freight,53.2,USD,direct_debit,settled
A003342,19/03/2026,ACC0036,Ashvale Clinic,92.42,EUR,card,settled
A003343,14/02/2026,ACC0098,"Marlow ""Fine"" Foods",10.41,GBP,card,pending
A003344,09/03/2026,ACC0097,Petra Logistics,107.21,EUR,card,failed
A003345,08/03/2026,ACC0046,Harrow Sports Club,87.63,GBP,bank_transfer,pending
A003346,28/03/2026,ACC0032,"Marlow ""Fine"" Foods",21.85,GBP,direct_debit,settled
A003347,22/02/2026,ACC0082,Dhillon & Sons,29.73,USD,bank_transfer,settled
A003348,30/03/2026,ACC0022,Kite Digital,106.7,GBP,card,settled
A003349,08/01/2026,ACC0012,Corner Cafe,182.31,GBP,bank_transfer,settled
A003350,18/03/2026,ACC0056,Corner Cafe,7.24,GBP,bank_transfer,settled
A003351,16/03/2026,ACC0099,Dhillon & Sons,30.64,EUR,bank_transfer,settled
A003352,18/01/2026,ACC0106,Kite Digital,1514.62,GBP,card,pending
A003353,04/03/2026,ACC0012,The Old Print Works,27.47,GBP,card,pending
A003354,06/01/2026,ACC0044,Sandbrook Utilities,64.46,GBP,card,reversed
A003355,17/03/2026,ACC0036,Petra Logistics,71.35,USD,bank_transfer,settled
A003356,12/07/2026,ACC0072,Petra Logistics,235.59,EUR,card,settled
A003357,30/03/2026,ACC0069,The Old Print Works,202.66,GBP,bank_transfer,settled
A003358,17/02/2026,ACC0034,Sandbrook Utilities,59.59,GBP,card,pending
A003359,02/02/2026,ACC0087,Corner Cafe,3.92,GBP,direct_debit,settled
A003360,14/03/2026,ACC0061,Bolt & Screw Ltd,173.14,GBP,card,pending
A003361,25/03/2026,ACC0057,Corner Cafe,7.0,GBP,card,settled
A003362,19/02/2026,ACC0038,Petra Logistics,80.76,GBP,card,pending
A003363,05/02/2026,ACC0030,Bolt & Screw Ltd,284.12,GBP,card,settled
A003364,29/01/2026,ACC0094,Petra Logistics,189.22,gbp,card,failed
A003365,21/01/2026,ACC0049,"Marlow ""Fine"" Foods",117.82,EUR,card,settled
A003366,30/03/2026,ACC0057,Kite Digital,157.92,GBP,direct_debit,settled
A000755,15/02/2026,ACC0038,Northline Freight,1703.58,USD,bank_transfer,pending
A003368,26/01/2026,ACC0059,Sandbrook Utilities,10.31,EUR,card,settled
A003369,14/01/2026,ACC0028,Corner Cafe,25.21,GBP,card,settled
A003370,25/02/2026,ACC0048,Bolt & Screw Ltd,231.91,GBP,card,settled
A003371,28/01/2026,ACC0004,Northline Freight,72.99,USD,card,settled
A003372,08/02/2026,ACC0087,Dhillon & Sons,50.96,GBP,card,reversed
A003373,23/02/2026,ACC0060,"Marlow ""Fine"" Foods",18.89,GBP,card,reversed
A003374,05/12/2026,ACC0029,Sandbrook Utilities,44.32,USD,bank_transfer,failed
A003375,19/03/2026,ACC0012,Corner Cafe,80.97,EUR,card,settled
A003376,09/03/2026,ACC0074,Northline Freight,345.51,GBP,card,settled
A003377,04/03/2026,ACC0018,Petra Logistics,40.05,gbp,card,pending
A003378,06/03/2026,ACC0058,Sandbrook Utilities,7.08,GBP,card,settled
A003379,11/02/2026,ACC0099,Sandbrook Utilities,45.07,EUR,direct_debit,failed
A003380,02/01/2026,ACC0099,"Wembley Tyres, Ltd",105.99,USD,card,settled
A003381,09/08/2026,ACC0036,The Old Print Works,6.52,GBP,card,reversed
A003382,07/03/2026,ACC0003,Corner Cafe,38.64,EUR,card,pending
A003383,14/03/2026,ACC0098,Harrow Sports Club,35.99,GBP,bank_transfer,pending
A003384,12/01/2026,ACC0044,The Old Print Works,53.07,EUR,bank_transfer,reversed
A003385,26/01/2026,ACC0062,"Marlow ""Fine"" Foods",20.34,GBP,bank_transfer,settled
A003386,24/02/2026,ACC0108,"Marlow ""Fine"" Foods",37.21,GBP,card,failed
A003387,01/01/2026,ACC0048,Northline Freight,48.35,gbp,bank_transfer,failed
A003388,12/03/2026,ACC0075,"Wembley Tyres, Ltd",43.37,GBP,card,failed
A003389,01/02/2026,ACC0051,Bolt & Screw Ltd,22.37,GBP,direct_debit,settled
A003390,19/02/2026,ACC0046,Dhillon & Sons,89.43,GBP,bank_transfer,settled
A003391,30/03/2026,ACC0096,Petra Logistics,99.44,GBP,card,settled
A003392,14/02/2026,ACC0067,The Old Print Works,19.43,GBP,card,reversed
A003393,03/03/2026,ACC0032,Bolt & Screw Ltd,28.11,GBP,direct_debit,settled
A003394,30/01/2026,ACC0038,Ashvale Clinic,162.89,GBP,card,pending
A003395,30/03/2026,ACC0114,Bolt & Screw Ltd,94.61,EUR,card,reversed
A003396,02/01/2026,ACC0111,Kite Digital,107.2,USD,card,settled
A003397,03/01/2026,ACC0048,Ashvale Clinic,141.03,EUR,direct_debit,pending
A003398,18/03/2026,ACC0103,The Old Print Works,91.45,USD,bank_transfer,pending
A003399,07/02/2026,ACC0026,Bolt & Screw Ltd,7.89,GBP,card,reversed
A003400,15/01/2026,ACC0051,Petra Logistics,70.81,GBP,card,failed
A003401,02/03/2026,ACC0014,Northline Freight,42.21,GBP,bank_transfer,settled
A003402,21/01/2026,ACC0022,Bolt & Screw Ltd,203.0,GBP,card,reversed
A003403,12/03/2026,ACC0048,Corner Cafe,101.78,GBP,card,settled
A003404,21/01/2026,ACC0009,Ashvale Clinic,116.79,EUR,card,settled
A003405,04/02/2026,ACC0055,Kite Digital,111.31,USD,card,reversed
A003406,07/03/2026,ACC0029,Kite Digital,122.22,GBP,card,settled
A003407,14/01/2026,ACC0094,Corner Cafe,9.28,GBP,card,failed
A003408,25/03/2026,ACC0043,Corner Cafe,20.11,EUR,card,pending
A003409,13/02/2026,ACC0048,Harrow Sports Club,19.98,EUR,bank_transfer,settled
